id,province_id,country_id,name,geom
179,43,1,"NOVA ALVORADA","0101000020E61000008925E5EE731C4AC0F31B261AA4B03CC0"
180,43,1,"MUCUM","0101000020E6100000F3583332C8EF49C0654F029B73283DC0"
181,43,1,"BOM RETIRO DO SUL","0101000020E6100000E1D231E719F949C04D4700378B9B3DC0"
182,43,1,"LAJEADO","0101000020E61000000D988AED19FD49C031686EB4E0713DC0"
183,43,1,"CRUZEIRO DO SUL","0101000020E6100000C72C7B12D8FE49C01E1840F850823DC0"
184,43,1,"ESTRELA","0101000020E6100000F6B3588AE4FB49C0778192020B803DC0"
185,43,1,"NOVA BRESCIA","0101000020E6100000984D8061F9034AC0DC10E335AF363DC0"
186,43,1,"ARROIO DO MEIO","0101000020E6100000C408E1D1C6F949C04301DBC188653DC0"
187,43,1,"TEUTONIA","0101000020E61000007B8B5EA3DAEB49C011409ADD73713DC0"
188,43,1,"PAVERAMA","0101000020E61000005A2C45F295DC49C094F59B89E98E3DC0"
189,43,1,"ROCA SALES","0101000020E6100000C3F2E7DB82EF49C00EBE30992A483DC0"
190,43,1,"ENCANTADO","0101000020E6100000AC38D55A98EF49C08505F7031E3C3DC0"
191,43,1,"IMIGRANTE","0101000020E610000040BD19355FE149C05567B5C01E5B3DC0"
192,43,1,"DOIS LAJEADOS","0101000020E6100000C0CC77F013E949C0C056091687F33CC0"
193,43,1,"GUAPORE","0101000020E610000052B81E85EBF149C07F6ABC7493D83CC0"
194,43,1,"ANTA GORDA","0101000020E61000005DC0CB0C1B014AC0C189E8D7D6F73CC0"
195,43,1,"SERAFINA CORREA","0101000020E6100000838769DFDCF749C086A8C29FE1B53CC0"
196,43,1,"FAGUNDES VARELA","0101000020E6100000C2DD59BBEDDA49C0569DD5027BE03CC0"
197,43,1,"COTIPORA","0101000020E610000057EBC4E578D949C098A3C7EF6DFE3CC0"
198,43,1,"VISTA ALEGRE DO PRATA","0101000020E6100000433866D993E649C06938656EBEC93CC0"
199,43,1,"NOVA BASSANO","0101000020E61000004D4A41B797DA49C056D0B4C4CAB83CC0"
200,43,1,"NOVA ARACA","0101000020E610000006D671FC50DF49C008E23C9CC0A83CC0"
201,43,1,"ELDORADO DO SUL","0101000020E61000001C359502BCB349C07520A606C6013EC0"
202,43,1,"TAPES","0101000020E6100000452DCDAD10B449C08A1BB7989FAB3EC0"
203,43,1,"BARRA DO RIBEIRO","0101000020E6100000B7990AF148A649C029E78BBD174F3EC0"
204,43,1,"CAPELA DE SANTANA","0101000020E6100000B8E68EFE97AB49C0E998F38C7DB13DC0"
205,43,1,"MONTENEGRO","0101000020E6100000E3FDB8FDF2BB49C05F38E109BAAB3DC0"
206,43,1,"ESTEIO","0101000020E610000073BA2C26369749C0F011312592DC3DC0"
207,43,1,"ESTANCIA VELHA","0101000020E6100000F1EEC8586D9649C0477364E597A53DC0"
208,43,1,"TAVARES","0101000020E61000001AC231CB9E8C49C0D11F9A7972493FC0"
209,43,1,"MOSTARDAS","0101000020E6100000A250FA72607749C048A1E9AF87183FC0"
210,43,1,"SAPIRANGA","0101000020E610000025AFCE31208149C0137F1475E6A23DC0"
211,43,1,"GLORINHA","0101000020E6100000F2D077B7B26249C0931B45D61ADA3DC0"
212,43,1,"TAQUARA","0101000020E6100000A6B8AC87706549C0CB16515A39AD3DC0"
